"match (certainty/distance)",lng-IV,lng-CAMPOP,lat-IV,lat-CAMPOP
"STOKE HAMOND -> STOKE HAMMOND, BUCKINGHAMSHIRE (96 / 4.1mi)",52,-0.65,51.9594971576963,-0.721573153602099
"STOKEN-CHURCH -> STOKENCHURCH, OXFORDSHIRE (96 / 4mi)",51.66,-0.81,51.6615767466141,-0.902184863844312
"STONE-CROUCH -> STONECROUCH, KENT (96 / 2.2mi)",51.1,0.45,51.0725676948573,0.424050031211113
"SUNNING-HILL -> SUNNINGHILL, BERKSHIRE (96 / 6mi)",51.41,-0.51,51.4088090397734,-0.650148194578899
"SWALLOW FIELD -> SWALLOWFIELD, BERKSHIRE (96 / 3.8mi)",51.41,-0.88,51.3775153111969,-0.950011013532865
"THUSSINGTON -> THRUSSINGTON, LEICESTERSHIRE (96 / 7.3mi)",52.8,-0.9,52.7357629805997,-1.03822898332143
"WALTHAM ABBY -> WALTHAM ABBEY, ESSEX (96 / 3.9mi)",51.71,0.08,51.6867918280064,-0.002546525203092
"WALTHAM-STOW -> WALTHAMSTOW, ESSEX (96 / 3.2mi)",51.61,0.05,51.5850585857091,-0.011784615464253
"WATLINGSTREET -> WATLING STREET, SHROPSHIRE (96 / 3mi)",52.73,-2.46,52.6960642029572,-2.50573677499584
"WESTER-LEIGH -> WESTERLEIGH, GLOUCESTERSHIRE (96 / 3.4mi)",51.53,-2.51,51.5149956617497,-2.4343977249527
"WHEATHAMSTEAD -> WHEATHAMPSTEAD, HERTFORDSHIRE (96 / 3mi)",51.85,-0.26,51.8124918319794,-0.294696673001584
"WOODHAM WATER -> WOODHAM WALTER, ESSEX (96 / 3.5mi)",51.78,0.63,51.7298952926832,0.618038025650788
"ALDFRISTON -> ALFRISTON, SUSSEX (95 / 0.3mi)",50.81,0.16,50.8065827153999,0.158064105880926
"ATHERSTON -> ATHERSTONE, WARWICKSHIRE (95 / 6.2mi)",52.65,-1.46,52.5781233766845,-1.54665462873016
"BEDINGTON -> BEDDINGTON, SURREY (95 / 4.8mi)",51.43,-0.08,51.3715060114545,-0.139885866545976
"BENGWORTH -> BENGEWORTH, WORCESTERSHIRE (95 / 5.8mi)",52.08,-1.8,52.0903724898558,-1.93594435568935
"BIGLESWADE -> BIGGLESWADE, BEDFORDSHIRE (95 / 3.1mi)",52.13,-0.28,52.0866932423138,-0.263760821590654
"BILLINGAY -> BILLINGHAY, LINCOLNSHIRE (95 / 6.8mi)",53.15,-0.16,53.0791632267958,-0.274536805718835
"BLACKTHORN -> BACKTHORN, OXFORDSHIRE (95 / 4.4mi)",51.9,-1.01,51.8705735291741,-1.1021517244226
"BLUNTSHAM -> BLUNTISHAM, HUNTINGDONSHIRE (95 / 1.6mi)",52.33,0,52.3510061823324,0.013685710234905
"BOURN END -> BOURNE END, HERTFORDSHIRE (95 / 3.8mi)",51.78,-0.45,51.7459779120291,-0.521020848908466
"BRASINGTON -> BRASSINGTON, DERBYSHIRE (95 / 7.4mi)",53.16,-1.53,53.0856684130888,-1.65767156578858
"BRATHWELL -> BRAITHWELL, YORKSHIRE WEST RIDING (95 / 8.3mi)",53.48,-1.01,53.4440384666126,-1.20220483475044
"BRIDE KIRK -> BRIDEKIRK, CUMBERLAND (95 / 15.6mi)",54.8,-3.03,54.6904861396213,-3.37217132942013
"BRIMSFIELD -> BRIMPSFIELD, GLOUCESTERSHIRE (95 / 4.5mi)",51.81,-1.98,51.8140690539064,-2.08546351211597
"BROCK-DISH -> BROCKDISH, NORFOLK (95 / 10mi)",52.51,1.3,52.3702444293463,1.2367981667429
"BURGH-CLERE -> BURGHCLERE, HAMPSHIRE (95 / 5.7mi)",51.4,-1.31,51.3179608724898,-1.32909636557245
"BURINGHAM -> BURRINGHAM, LINCOLNSHIRE (95 / 9.7mi)",53.63,-0.53,53.5713783319414,-0.744058567055475
"CAMBERWEL -> CAMBERWELL, SURREY (95 / 4.2mi)",51.5,0,51.473045142484,-0.086908152287419
"CHESINGTON -> CHESSINGTON, SURREY (95 / 5.3mi)",51.41,-0.21,51.3580940552867,-0.30009123006431
"CHIPPEENHAM -> CHIPPENHAM, WILTSHIRE (95 / 0.2mi)",51.46,-2.11,51.4577310120494,-2.11393482988028
"COKETHORP -> COKETHORPE, OXFORDSHIRE (95 / 4.3mi)",51.75,-1.36,51.7535914397299,-1.46052293297695
"COLTSHALL -> COLTISHALL, NORFOLK (95 / 7.1mi)",52.83,1.35,52.7277791804498,1.36249695361999
"CRICKHOWEL -> CRICKHOWELL, BRECKNOCKSHIRE (95 / 3.9mi)",51.91,-3.1,51.858937680699,-3.13680548817905
"CROSTHWATE -> CROSTHWAITE, CUMBERLAND (95 / 15.2mi)",54.75,-2.86,54.6082539477275,-3.15120382330222
"DALINGTON -> DALLINGTON, SUSSEX (95 / 2.8mi)",50.93,0.3,50.9471283537174,0.358618903029316
"DARINGTON -> DARRINGTON, YORKSHIRE WEST RIDING (95 / 11.2mi)",53.73,-1.01,53.6758610887674,-1.26717445226816
"DENSHANGER -> DEANSHANGER, NORTHAMPTONSHIRE (95 / 3.3mi)",52.08,-0.83,52.0494737142843,-0.891076479969305
"DININGTON -> DINNINGTON, YORKSHIRE WEST RIDING (95 / 7mi)",53.4,-1.05,53.3673305945734,-1.21205357188926
"ECCLESHAL -> ECCLESHALL, STAFFORDSHIRE (95 / 6.4mi)",52.93,-2.15,52.8597765947131,-2.25158910447335
"EDWINSTOW -> EDWINSTOWE, NOTTINGHAMSHIRE (95 / 6.7mi)",53.25,-0.93,53.1959043231681,-1.06561508109496
"ESTINGTON -> EASTINGTON, GLOUCESTERSHIRE (95 / 2.9mi)",51.76,-2.25,51.7501762959964,-2.3161574280114
"FARINGDON -> FARRINGDON, HAMPSHIRE (95 / 5.1mi)",51.15,-0.88,51.1137858215366,-0.983764375270259
"FININGHAM -> FINNINGHAM, SUFFOLK (95 / 5.7mi)",52.36,1.08,52.2838533663519,1.02822872501654
"FOKINGHAM -> FOLKINGHAM, LINCOLNSHIRE (95 / 6.8mi)",52.95,-0.28,52.8892976932224,-0.407625553594619
"FOLKESTON -> FOLKESTONE, KENT (95 / 3.3mi)",51.05,1.13,51.080428648711,1.18723904787416
"FOOTS CRAY -> FOOTSCRAY, KENT (95 / 3.1mi)",51.46,0.16,51.4214424839481,0.121142977533318
"FRAMPTON UPON SEVERN -> FRAMPTON ON SEVERN, GLOUCESTERSHIRE (95 / 15.9mi)",51.98,-2.26,51.7605561497355,-2.37307152049723
"FREKENHAM -> FRECKENHAM, SUFFOLK (95 / 0.7mi)",52.33,0.45,52.3206586866827,0.44310664195743
"FRODLINGHAM -> FRODINGHAM, YORKSHIRE EAST RIDING (95 / 9.9mi)",54.01,-0.1,53.9626869525016,-0.329078086148034
"FROLSWORTH -> FROLESWORTH, LEICESTERSHIRE (95 / 7.9mi)",52.58,-1.11,52.5111204006284,-1.26007804294395
"GIGLESWICK -> GIGGLESWICK, YORKSHIRE WEST RIDING (95 / 12mi)",54.13,-2.01,54.0720737821239,-2.28880550449756
"GISBOROUGH -> GUISBOROUGH, YORKSHIRE NORTH RIDING (95 / 12.1mi)",54.55,-0.75,54.5358768757218,-1.05102116242362
"HALES-OWEN -> HALESOWEN, SHROPSHIRE (95 / 5.5mi)",52.48,-1.93,52.4495441226503,-2.05049229831268
"HEKINGTON -> HECKINGTON, LINCOLNSHIRE (95 / 6.7mi)",53.03,-0.16,52.9822752203409,-0.299089846528977
"HENSTRIDG -> HENSTRIDGE, SOMERSET (95 / 4.2mi)",51.03,-2.35,50.976598216604,-2.39621833052326
"HILL-MORTON -> HILLMORTON, WARWICKSHIRE (95 / 8.6mi)",52.46,-1.1,52.3580920942123,-1.21749372796751
"HIPPERHOLM -> HIPPERHOLME, YORKSHIRE WEST RIDING (95 / 9.1mi)",53.78,-1.61,53.7256264073865,-1.81239813894079
"HORN CHURCH -> HORNCHURCH, ESSEX (95 / 1.7mi)",51.58,0.25,51.5604618200986,0.226147414542888
"HORSHEATH -> HORSEHEATH, CAMBRIDGESHIRE (95 / 8.5mi)",52.13,0.16,52.1018342714745,0.354731143128785
"HUBERSTON -> HUBBERSTON, PEMBROKESHIRE (95 / 11.4mi)",51.85,-4.9,51.7150297773377,-5.05486474016347
"HURDESFIELD -> HURDSFIELD, CHESHIRE (95 / 9.6mi)",53.35,-1.93,53.2643551783371,-2.11290841182106
"ISTLEWORTH -> ISLEWORTH, MIDDLESEX (95 / 4.3mi)",51.51,-0.25,51.4690097809205,-0.324029483001347
"KINGSTHORP -> KINGSTHORPE, NORTHAMPTONSHIRE (95 / 4.7mi)",52.31,-0.83,52.2611666960011,-0.907390771748701
"KIRK-OSWALD -> KIRKOSWALD, CUMBERLAND (95 / 18.5mi)",54.86,-2.26,54.7637865523906,-2.69310081594105
"LECHWORTH -> LETCHWORTH, HERTFORDSHIRE (95 / 1.7mi)",51.98,-0.2,51.9634080645599,-0.22928013960177
"LETHERHEAD -> LEATHERHEAD, SURREY (95 / 4.4mi)",51.31,-0.23,51.295304944923,-0.32813211608604
"LITTLECOT -> LITTLECOTE, BUCKINGHAMSHIRE (95 / 4.1mi)",51.93,-0.7,51.9113325456331,-0.79256522139409
"LLANBYTHER -> LLANYBYTHER, CARMARTHENSHIRE (95 / 7.7mi)",52.18,-4.1,52.0747318215401,-4.16077487794314
"LUCKINTON -> LUCKINGTON, WILTSHIRE (95 / 1.7mi)",51.58,-2.23,51.5550662273033,-2.23604330025402
"MACHYNLETH -> MACHYNLLETH, MONTGOMERYSHIRE (95 / 6.4mi)",52.66,-3.75,52.5905516011871,-3.85202263690501
"MAENCLOHOG -> MAENCLOCHOG, PEMBROKESHIRE (95 / 12.7mi)",52.03,-4.56,51.9119626598669,-4.78837984280326
"MARSFIELD -> MARESFIELD, SUSSEX (95 / 1.1mi)",51.01,0.1,50.9968715527155,0.087583311270253
"MEXBROUGH -> MEXBOROUGH, YORKSHIRE WEST RIDING (95 / 9.7mi)",53.53,-1.06,53.492690487336,-1.28699713204316
"MICHELSTOW -> MICHAELSTOW, CORNWALL (95 / 12.3mi)",50.73,-4.86,50.5779247369405,-4.71216906165183
"MIDLEWICH -> MIDDLEWICH, CHESHIRE (95 / 8.5mi)",53.28,-2.3,53.1925204625429,-2.44463035391065
"MOTINGHAM -> MOTTINGHAM, KENT (95 / 2.2mi)",51.46,0.08,51.4373171495691,0.04308703665241
"MOUNTSOREL -> MOUNTSORREL, LEICESTERSHIRE (95 / 8.2mi)",52.8,-0.98,52.7302033023806,-1.13988248864196
"NETTLESTED -> NETTLESTEAD, KENT (95 / 1.1mi)",51.23,0.4,51.2434308088834,0.412735015055357
"NORTH-FLEET -> NORTHFLEET, KENT (95 / 1.3mi)",51.46,0.35,51.4422886951448,0.336974179447263
"NORTH-WOOD -> NORTHWOOD, HAMPSHIRE (95 / 0.3mi)",50.73,-1.3,50.734117743996,-1.30167253379497
"NORTHCURRY -> NORTH CURRY, SOMERSET (95 / 4.2mi)",51.05,-3.06,51.0230133074069,-2.97239182083454
"PAMPSFORD -> PAMPISFORD, CAMBRIDGESHIRE (95 / 1.6mi)",52.13,0.16,52.1122892331328,0.185857119891572
"PERLETHORP -> PERLETHORPE, NOTTINGHAMSHIRE (95 / 7.9mi)",53.28,-0.86,53.2317473226108,-1.03439318233751
"PRESTEIGN -> PRESTEIGNE, RADNORSHIRE (95 / 1.2mi)",52.28,-2.98,52.2733702394326,-3.00626069316746
"PUCKERIDG -> PUCKERIDGE, HERTFORDSHIRE (95 / 2mi)",51.91,0.05,51.8910206213426,0.013057885737918
"PUDDLETON -> PUDDLETOWN, DORSET (95 / 3.9mi)",50.8,-2.38,50.7482722192308,-2.34334234729148
"RAVENGLAS -> RAVENGLASS, CUMBERLAND (95 / 12.1mi)",54.48,-3.2,54.3539840061628,-3.41075623864725
"SANDERSTED -> SANDERSTEAD, SURREY (95 / 4.8mi)",51.4,-0.03,51.3366373844514,-0.075742912537328
"SEA SALTER -> SEASALTER, KENT (95 / 1.6mi)",51.36,0.96,51.3455376925323,0.989774171075154
"SEDGFIELD -> SEDGEFIELD, DURHAM (95 / 16mi)",54.68,-1.05,54.6532972707537,-1.44851222884086
"SHAFTSBURY -> SHAFTESBURY, DORSET (95 / 4.7mi)",51.06,-2.13,51.0057272411429,-2.19681417240862
"SHEPERTON -> SHEPPERTON, MIDDLESEX (95 / 6.1mi)",51.43,-0.33,51.3881693365081,-0.453568853738746
"ST. ALBANS -> ST ALBANS, HERTFORDSHIRE (95 / 4.8mi)",51.8,-0.26,51.7517171200013,-0.33974471726197
"STALBRIDG -> STALBRIDGE, DORSET (95 / 4.9mi)",51.03,-2.35,50.9608201289941,-2.37881227056711
"STOCKBRIDG -> STOCKBRIDGE, HAMPSHIRE (95 / 3.1mi)",51.15,-1.45,51.1140508262279,-1.49261558263125
"STRANGROUND -> STANGROUND, HUNTINGDONSHIRE (95 / 4.8mi)",52.53,-0.13,52.5619846295293,-0.231219603040729
"SWANSCOMB -> SWANSCOMBE, KENT (95 / 1.2mi)",51.46,0.31,51.4426342598844,0.310366996194438
"SWINSHEAD -> SWINESHEAD, LINCOLNSHIRE (95 / 6.1mi)",53.01,-0.06,52.9453370874891,-0.159249925714249
"TATESFIELD -> TATSFIELD, SURREY (95 / 4.1mi)",51.35,0.05,51.2931421458887,0.02543598020846
"TATTERSHAL -> TATTERSHALL, LINCOLNSHIRE (95 / 6mi)",53.16,-0.08,53.1046162471504,-0.190410872789264
"TEWKSBURY -> TEWKESBURY, GLOUCESTERSHIRE (95 / 4.7mi)",51.98,-2.05,51.9924280605459,-2.15754015742354
"TICHFIELD -> TITCHFIELD, HAMPSHIRE (95 / 4.5mi)",50.91,-1.2,50.8493139142213,-1.23426435313084
"TOLESBURY -> TOLLESBURY, ESSEX (95 / 5mi)",51.83,0.83,51.7578258305966,0.833351594565644
"TOTTERIDG -> TOTTERIDGE, HERTFORDSHIRE (95 / 3.6mi)",51.66,-0.13,51.632679874947,-0.200669529527716
"TROWBRIDG -> TROWBRIDGE, WILTSHIRE (95 / 4.2mi)",51.36,-2.28,51.3200275841071,-2.20722875039777
"WABLINGTON -> WARBLINGTON, HAMPSHIRE (95 / 1.9mi)",50.86,-0.93,50.8437022046339,-0.965953472630643
"WALTHAM ON THE WOULD -> WALTHAM ON THE WOLDS, LEICESTERSHIRE (95 / 7.1mi)",52.85,-0.65,52.8172931614108,-0.810869766147316
"WANSWORTH -> WANDSWORTH, SURREY (95 / 4.7mi)",51.5,-0.11,51.4575535615175,-0.195436793168051
"WARMISTER -> WARMINSTER, WILTSHIRE (95 / 3.4mi)",51.25,-2.21,51.2046674617715,-2.17964911514758
"WELLESBURN HASTINGS -> WELLESBOURNE HASTINGS, WARWICKSHIRE (95 / 10mi)",52.28,-1.4,52.1979196863905,-1.59578395153668
"WENTBRIDG -> WENTBRIDGE, YORKSHIRE WEST RIDING (95 / 11mi)",53.71,-1.01,53.6507822878934,-1.25920593417156
"WHITLEBURY -> WHITTLEBURY, NORTHAMPTONSHIRE (95 / 3.8mi)",52.13,-0.93,52.0921402991273,-0.994837933743205
"WILBASTON -> WILBRASTON, NORTHAMPTONSHIRE (95 / 5mi)",52.53,-0.71,52.4871775759912,-0.805617163132337
"WINCAUNTON -> WINCANTON, SOMERSET (95 / 5.1mi)",51.13,-2.41,51.0561287201468,-2.41111084390747
"WINCHCOMB -> WINCHCOMBE, GLOUCESTERSHIRE (95 / 5.8mi)",51.96,-1.83,51.9528883143556,-1.96541568864328
"WINKEFIELD -> WINKFIELD, BERKSHIRE (95 / 5.2mi)",51.45,-0.58,51.4437132894465,-0.700334442348247
"WOODBRIDG -> WOODBRIDGE, SUFFOLK (95 / 8.3mi)",52.21,1.36,52.0940213314227,1.3133152174216
"WOOLLASTON -> WOOLASTON, GLOUCESTERSHIRE (95 / 2.7mi)",51.73,-2.6,51.6913125708354,-2.5992298317236
"ABER-AVON -> ABERAVON, GLAMORGANSHIRE (94 / 5.8mi)",51.68,-3.78,51.5963930202217,-3.7856723761475
"ALESBURY -> AYLESBURY, BUCKINGHAMSHIRE (94 / 2.3mi)",51.81,-0.76,51.8160487309006,-0.812604151884569
"AMBLECOT -> AMBLECOTE, STAFFORDSHIRE (94 / 7.2mi)",52.5,-1.98,52.4655358874891,-2.14037188751487
"ASHTON UNDER LINE -> ASHTON UNDER LYNE, LANCASHIRE (94 / 9.3mi)",53.56,-1.9,53.4876328860232,-2.08982776508528
"AULCESTER -> ALCESTER, WARWICKSHIRE (94 / 8.5mi)",52.26,-1.68,52.2157743213155,-1.86856208652158
"BARNESLEY -> BARNSLEY, GLOUCESTERSHIRE (94 / 3.8mi)",51.75,-1.8,51.7445090695751,-1.8894462776292
"BARNESLEY -> BARNSLEY, YORKSHIRE WEST RIDING (94 / 9.9mi)",53.61,-1.26,53.5531205766808,-1.48158689295237
"BARROW UPON SORE -> BARROW UPON SOAR, LEICESTERSHIRE (94 / 7mi)",52.81,-1.01,52.752680248995,-1.14740811923734
"BASSILDON -> BASILDON, BERKSHIRE (94 / 5.4mi)",51.53,-1,51.5090421151532,-1.12013824201213
"BOSCASLE -> BOSCASTLE, CORNWALL (94 / 10.8mi)",50.83,-4.78,50.6837426615783,-4.69098409446745
"BROUGHTON ASHLEY -> BROUGHTON ASTLEY, LEICESTERSHIRE (94 / 7.2mi)",52.6,-1.1,52.5292501953429,-1.22579600104301
"CLAWORTH -> CLAYWORTH, NOTTINGHAMSHIRE (94 / 7.2mi)",53.43,-0.75,53.3877463941021,-0.909318559233054
"COWBRIDG -> COWBRIDGE, GLAMORGANSHIRE (94 / 4.7mi)",51.53,-3.45,51.4620804110092,-3.44929420602036
"CREWKERN -> CREWKERNE, SOMERSET (94 / 4.2mi)",50.93,-2.86,50.8850939814265,-2.79559761873361
"DICHLING -> DITCHLING, SUSSEX (94 / 2.8mi)",50.96,-0.1,50.9213646593905,-0.115686145760834
"EDGWORTH -> EDGEWORTH, LANCASHIRE (94 / 8.6mi)",53.71,-2.21,53.6473904492609,-2.39285605011737
"EKINGTON -> ECKINGTON, DERBYSHIRE (94 / 7.8mi)",53.35,-1.18,53.3102584800112,-1.35567458787419
"FALEFIELD -> FALFIELD, GLOUCESTERSHIRE (94 / 3.1mi)",51.68,-2.48,51.637255661151,-2.45960850754906
"FISHGARD -> FISHGUARD, PEMBROKESHIRE (94 / 8.6mi)",52.08,-4.83,51.9938163272625,-4.97592371336369
"FORNHAM ST. MARTINS -> FORNHAM ST MARTIN, SUFFOLK (94 / 2.9mi)",52.31,0.73,52.2695879773356,0.713318671464622
"GASTHORP -> GASTHORPE, NORFOLK (94 / 4.4mi)",52.45,0.96,52.3929767196296,0.911757572312068
"GRAMPOND -> GRAMPOUND, CORNWALL (94 / 16.7mi)",50.5,-5.11,50.2986717574813,-4.90075010697725
"GRETLAND -> GREETLAND, YORKSHIRE WEST RIDING (94 / 7.8mi)",53.75,-1.71,53.6884371753653,-1.86930063607185
"GUILFORD -> GUILDFORD, SURREY (94 / 6.5mi)",51.26,-0.43,51.2345913320999,-0.574547043009519
"HARBRIDG -> HARBRIDGE, HAMPSHIRE (94 / 1mi)",50.88,-1.78,50.890515961526,-1.79528126408864
"HELMESLEY -> HELMSLEY, YORKSHIRE NORTH RIDING (94 / 11.2mi)",54.3,-0.8,54.2460703829427,-1.06095549792111
"HELPESTON -> HELPSTON, NORTHAMPTONSHIRE (94 / 4mi)",52.63,-0.25,52.63520000229,-0.343965931401229
"HEMPSTED -> HEMPSTEAD, ESSEX (94 / 2.3mi)",52.05,0.38,52.0163109178077,0.381264793378953
"ICKESHAM -> ICKLESHAM, SUSSEX (94 / 1.6mi)",50.9,0.65,50.9170904051233,0.673953303772517
"ILMISTER -> ILMINSTER, SOMERSET (94 / 5.4mi)",50.98,-3,50.9268003627815,-2.90971412599043
"KILWORTH HARCOURT -> KIBWORTH HARCOURT, LEICESTERSHIRE (94 / 6.2mi)",52.6,-0.88,52.5446923081019,-0.996721703675666
"KINGSCOT -> KINGSCOTE, GLOUCESTERSHIRE (94 / 1.8mi)",51.68,-2.23,51.6644374719645,-2.26389882494547
"KINGSTON -> KINGSTONE, HEREFORDSHIRE (94 / 2.7mi)",52.03,-2.78,52.0167309401524,-2.84012479402778
"LACHFORD -> LATCHFORD, CHESHIRE (94 / 11.3mi)",53.46,-2.35,53.3829871771686,-2.59101518657993
"LETCHLADE -> LECHLADE, GLOUCESTERSHIRE (94 / 3.9mi)",51.7,-1.6,51.6938199547749,-1.69040427403195
"LLANBEDER -> LLANBEDR, MERIONETHSHIRE (94 / 9.6mi)",52.93,-3.96,52.820604301879,-4.10058905882619
"MAIDSTON -> MAIDSTONE, KENT (94 / 1mi)",51.28,0.5,51.2743718816958,0.521588593516636
"MANCETER -> MANCETTER, WARWICKSHIRE (94 / 6mi)",52.63,-1.43,52.5666532282036,-1.52781760798315
"MAY-FIELD -> MAYFIELD, SUSSEX (94 / 42.2mi)",51.05,1.23,51.0207312787218,0.260638792019806
"MIDLETON -> MIDDLETON, LANCASHIRE (94 / 5.7mi)",53.63,-2.23,53.5502960008238,-2.19736111870469
"MIDLETON -> MIDDLETON, SUFFOLK (94 / 8.7mi)",52.38,1.58,52.2544773569927,1.5589630933588
"MOUNDFORD -> MUNDFORD, NORFOLK (94 / 2.4mi)",52.53,0.7,52.5123755567527,0.651813701373168
"MOUSHOLE -> MOUSEHOLE, CORNWALL (94 / 24.9mi)",50.38,-5.86,50.0843018978705,-5.53872063004011
"NEW-HAVEN -> NEWHAVEN, SUSSEX (94 / 0.9mi)",50.8,0.03,50.7941173178841,0.04874581145418
"OKINGHAM -> WOKINGHAM, BERKSHIRE (94 / 4.7mi)",51.43,-0.73,51.4101157740567,-0.83394047762755
"OLDHURST -> OLD HURST, HUNTINGDONSHIRE (94 / 1.4mi)",52.36,-0.08,52.3783224461112,-0.091418492849016
"PENKRIDG -> PENKRIDGE, STAFFORDSHIRE (94 / 4.4mi)",52.78,-2.06,52.7246670935736,-2.11268894955906
"RAWCLIFF -> RAWCLIFFE, YORKSHIRE WEST RIDING (94 / 9.7mi)",53.76,-0.75,53.6986593750705,-0.964008352033893
"RIPONDEN -> RIPPONDEN, YORKSHIRE WEST RIDING (94 / 8.3mi)",53.75,-1.78,53.6745250426945,-1.93926206952585
"ROLVENDEN -> ROVENDEN, KENT (94 / 2.2mi)",51.05,0.58,51.0506727489695,0.631114727818014
"ROTHERAM -> ROTHERHAM, YORKSHIRE WEST RIDING (94 / 8.8mi)",53.46,-1.15,53.4302866444948,-1.3576362372643
"SHANKLING -> SHANKLIN, HAMPSHIRE (94 / 3.3mi)",50.61,-1.25,50.6274737725038,-1.17952621717183
"SHERBORN -> SHERBORNE, DORSET (94 / 4.4mi)",51.01,-2.51,50.9467021565465,-2.51519564708891
"SOUTHWEL -> SOUTHWELL, NOTTINGHAMSHIRE (94 / 6.4mi)",53.11,-0.81,53.0778178454748,-0.955496120087336
"ST. AGNES -> ST AGNES, CORNWALL (94 / 18.8mi)",50.56,-5.38,50.3123568787788,-5.2033898949919
"ST. MAWES -> ST MAWES, CORNWALL (94 / 152.6mi)",52.36,-5.31,50.1587102688255,-5.01508185539151
"STANSTED ABBOTS -> STANSTEAD ABBOTTS, HERTFORDSHIRE (94 / 4.6mi)",51.81,0.11,51.788668204899,0.00837979016396
"STRADSET -> STRADSETT, NORFOLK (94 / 5.4mi)",52.68,0.55,52.6241154583968,0.46060546366033
"STRETHAM -> STREATHAM, SURREY (94 / 3.1mi)",51.46,-0.08,51.4295334608515,-0.131564278404779
"STRETLEY -> STREATLEY, BERKSHIRE (94 / 6.1mi)",51.55,-1.01,51.5236723613077,-1.1445623629238
"SUNDRIDG -> SUNDRIDGE, KENT (94 / 2mi)",51.3,0.15,51.2743204859361,0.129257607238896
"TESWORTH -> TETSWORTH, OXFORDSHIRE (94 / 4.2mi)",51.71,-0.91,51.70884800623,-1.00858986355956
"TINGWICK -> TINGEWICK, BUCKINGHAMSHIRE (94 / 3mi)",52.01,-0.98,51.9919586142282,-1.04313294083564
"WADEHURST -> WADHURST, SUSSEX (94 / 4.2mi)",51.11,0.28,51.0626963886928,0.340024490666212
"WALLS-END -> WALLSEND, NORTHUMBERLAND (94 / 18.7mi)",55.01,-1.06,54.9951109488997,-1.53141607891
"WESTACRE -> WEST ACRE, NORFOLK (94 / 2.6mi)",52.73,0.68,52.7055260602167,0.634389352206597
"WETHERALL -> WETHERAL, CUMBERLAND (94 / 19.8mi)",55,-2.38,54.881222332626,-2.83291047422902
"WEVERHAM -> WEAVERHAM, CHESHIRE (94 / 9.5mi)",53.36,-2.41,53.2637564625864,-2.57575883198148
"WHITMORE -> WHITEMORE, STAFFORDSHIRE (94 / 9.4mi)",53.01,-2.16,53.1458476244924,-2.17195324172909
"WINTHORP -> WINTHORPE, NOTTINGHAMSHIRE (94 / 5.9mi)",53.16,-0.68,53.1018598783612,-0.785700457786658
"ALNEWICK -> ALNWICK, NORTHUMBERLAND (93 / 22mi)",55.45,-1.15,55.4132963413973,-1.70725644582129
"BAKEWEL -> BAKEWELL, DERBYSHIRE (93 / 6.8mi)",53.26,-1.53,53.2136017605634,-1.67396315486929
"BALCOMB -> BALCOMBE, SUSSEX (93 / 2.6mi)",51.1,-0.13,51.0626370865061,-0.136203768300952
"BARKINGS -> BARKING, SUFFOLK (93 / 5.2mi)",52.23,1.05,52.1553967018163,1.05058360519399
"BARSTED -> BEARSTED, KENT (93 / 1.5mi)",51.26,0.55,51.2703319621861,0.58048620136369
"BATCOMB -> BATCOMBE, SOMERSET (93 / 3.8mi)",51.2,-2.48,51.1496695124389,-2.44430962414971
"BEWERS GIFFORD -> BOWERS GIFFORD, ESSEX (93 / 3.6mi)",51.6,0.58,51.5568239869505,0.53157557950167
"BODICOT -> BODICOTE, OXFORDSHIRE (93 / 3.8mi)",52.08,-1.28,52.0356621672504,-1.33092133141541
"BRERETON-GREEN -> BRERETON GREEN, CHESHIRE (93 / 7.3mi)",53.25,-2.21,53.1758133761033,-2.33714087480584
"BRIDGHAM -> BRIGHAM, CUMBERLAND (93 / 16.4mi)",54.78,-3.06,54.6650622624273,-3.41886110308129
"CAMBORN -> CAMBORNE, CORNWALL (93 / 21mi)",50.46,-5.58,50.2134297179748,-5.30187323070501
"CARLTON -> CHARLTON, SUFFOLK (93 / 10.9mi)",52.38,1.5,52.2227770447746,1.48646384883791
"CHIPPING-NORTON -> CHIPPING NORTON, OXFORDSHIRE (93 / 3.7mi)",51.93,-1.46,51.9420112908053,-1.54521120274706
"COLFORD -> COLEFORD, GLOUCESTERSHIRE (93 / 3.9mi)",51.81,-2.53,51.7935507745514,-2.61724923075003
"COULSTON BASSET -> COLSTON BASSETT, NOTTINGHAMSHIRE (93 / 6.9mi)",52.95,-0.83,52.8916706534126,-0.963007327177205
"CROKHAM -> CROOKHAM, HAMPSHIRE (93 / 4.1mi)",51.26,-0.75,51.2596830489373,-0.843712634467074
"EAST-HAM -> EASTHAM, CHESHIRE (93 / 10mi)",53.41,-2.78,53.3132506483866,-2.96143501932774
"EAST-HAM -> EASTHAM, WORCESTERSHIRE (93 / 4.6mi)",52.35,-2.41,52.3156024559338,-2.50463398269196
"EDGWARE -> EDGEWARE, MIDDLESEX (93 / 3.6mi)",51.63,-0.2,51.6098044145881,-0.278545468542006
"ELKESLEY -> ELKSLEY, NOTTINGHAMSHIRE (93 / 7mi)",53.33,-0.83,53.2721640194915,-0.967952881544863
"ELMESTED -> ELMSTED, KENT (93 / 3.7mi)",51.13,0.96,51.1644793881512,1.02594638918153
"ELMSTED -> ELMSTEAD, ESSEX (93 / 5.9mi)",51.98,1,51.8943134692118,0.999873014377522
